,city,neighborhood,condition,type,rooms,area_m2,lift,views,floor,prices
1791,Barcelona,El Carmel,new,Penthouse,3,79,Yes,exterior, floor 4,288000
1792,Barcelona,El Carmel,new,Penthouse,2,50,Yes,exterior, floor 4,220000
1793,Barcelona,El Carmel,new,Flat,3,62,Yes,exterior, floor 3,235000
1794,Barcelona,El Carmel,new,Flat,3,63,Yes,exterior, floor 1,268000
1795,Barcelona,El Carmel,new,Flat,2,56,Yes,exterior, floor 1,238000
1796,Barcelona,El Carmel,new,Flat,4,88,Yes,exterior, floor 3,298000
1797,Barcelona,El Carmel,new,Flat,2,56,Yes,exterior, floor 2,216000
1798,Barcelona,El Carmel,new,Flat,3,62,Yes,exterior, floor 2,258000
1799,Barcelona,El Carmel,new,Flat,2,56,Yes,exterior, floor 2,220000
1800,Barcelona,El Carmel,new,Flat,3,86,Yes,exterior,ground floor,269000
1801,Barcelona,El Gu,new,Duplex,2,75,Yes,exterior,ground floor,283000
1802,Barcelona,El Gu,new,Flat,3,100,Yes,exterior, floor 2,435000
1803,Barcelona,El Gu,new,Flat,1,50,Yes,exterior, floor 1,269000
1804,Barcelona,El Gu,new,Flat,1,50,Yes,exterior, floor 1,259000
1805,Barcelona,El Gu,new,Flat,3,100,Yes,exterior, floor 3,450000
1806,Barcelona,Les Tres Torres,new,Flat,3,200,Yes,exterior, floor 2,2360000
1807,Barcelona,Les Tres Torres,new,Flat,3,200,Yes,exterior, floor 3,2360000
1808,Barcelona, Sant Pere - Santa Cater,new,Flat,2,82,Yes,exterior, floor 3,540000
1809,Barcelona, Sant Pere - Santa Cater,new,Flat,2,82,Yes,exterior, floor 2,525000
1810,Barcelona, Sant Pere - Santa Cater,new,Penthouse,1,67,Yes,exterior, floor 4,475000
1811,Barcelona, Sant Pere - Santa Cater,new,Flat,2,82,Yes,exterior, floor 1,500000
1812,Barcelona, Sant Pere - Santa Cater,new,Penthouse,1,50,Yes,exterior, floor 4,360000
1813,Barcelona, Sant Pere - Santa Cater,new,Flat,1,50,Yes,exterior, floor 2,335000
1814,Barcelona,Navas,new,Flat,2,77,Yes,exterior, floor 2,345000
1815,Barcelona,Navas,new,Flat,2,77,Yes,exterior, floor 6,425000
1816,Barcelona,Navas,new,Flat,2,77,Yes,exterior, floor 4,355000
1817,Barcelona,Navas,new,Flat,2,77,Yes,exterior,mezzanine,340000
1818,Barcelona,Navas,new,Flat,2,77,Yes,exterior, floor 1,340000
1819,Barcelona,El Gu,new,Duplex,2,100,Yes,exterior,ground floor,485000
1820,Barcelona,El Gu,new,Duplex,2,94,Yes,exterior,ground floor,465000
1821,Barcelona,Can Baró,new,Duplex,2,105,Yes,exterior,ground floor,367500
1822,Barcelona,Sant Gervasi - Galvany,new,Flat,2,69,Yes,exterior, floor 6,624000
1823,Barcelona,Sant Gervasi - Galvany,new,Flat,2,73,Yes,exterior, floor 2,648000
1824,Barcelona,Sant Gervasi - Galvany,new,Flat,2,70,Yes,exterior, floor 4,624000
1825,Barcelona,Sant Gervasi - Galvany,new,Flat,2,69,Yes,exterior, floor 5,616000
1826,Barcelona,Sant Gervasi - Galvany,new,Flat,2,70,Yes,exterior, floor 3,616000
1827,Barcelona,Sant Gervasi - Galvany,new,Flat,2,73,Yes,exterior, floor 2,639000
1828,Barcelona,Sant Gervasi - Galvany,new,Flat,2,69,Yes,exterior, floor 3,599000
1829,Barcelona,Sant Gervasi - Galvany,new,Flat,2,70,Yes,exterior, floor 2,607000
1830,Barcelona,Sant Gervasi - Galvany,new,Flat,2,73,Yes,exterior, floor 7,683000
1831,Barcelona,Sant Gervasi - Galvany,new,Flat,2,69,Yes,exterior, floor 2,591000
1832,Barcelona,El Parc i la Llacuna del Poblenou,new,Penthouse,1,108,Yes,exterior, floor 2,703000
1833,Barcelona,El Parc i la Llacuna del Poblenou,new,Penthouse,1,164,Yes,exterior, floor 2,986500
1834,Barcelona,El Parc i la Llacuna del Poblenou,new,Flat,1,153,Yes,exterior,ground floor,916000
1835,Barcelona,El Parc i la Llacuna del Poblenou,new,Penthouse,1,138,Yes,exterior, floor 2,826500
1836,Barcelona,El Parc i la Llacuna del Poblenou,new,Flat,1,105,Yes,exterior, floor 1,577000
1837,Barcelona,El Parc i la Llacuna del Poblenou,new,Flat,1,76,Yes,exterior, floor 1,496000
1838,Barcelona,El Parc i la Llacuna del Poblenou,new,Flat,1,115,Yes,exterior, floor 1,630000
1839,Barcelona,El Parc i la Llacuna del Poblenou,new,Penthouse,1,110,Yes,exterior, floor 2,717000
1840,Barcelona,El Parc i la Llacuna del Poblenou,new,Penthouse,1,151,Yes,exterior, floor 2,907500
1841,Barcelona,El Parc i la Llacuna del Poblenou,new,Flat,1,118,Yes,exterior, floor 1,648000
1842,Barcelona,El Parc i la Llacuna del Poblenou,new,Flat,1,103,Yes,exterior,ground floor,545000
1843,Barcelona,El Parc i la Llacuna del Poblenou,new,Flat,1,63,Yes,exterior, floor 1,410000
1844,Barcelona,El Parc i la Llacuna del Poblenou,new,Flat,1,75,Yes,exterior,ground floor,452500
1845,Barcelona,El Parc i la Llacuna del Poblenou,new,Flat,4,114,Yes,exterior, floor 5,596000
1846,Barcelona,El Parc i la Llacuna del Poblenou,new,Flat,2,67,Yes,exterior, floor 4,375000
1847,Barcelona,El Parc i la Llacuna del Poblenou,new,Flat,3,95,Yes,exterior, floor 3,499000
1848,Barcelona,El Parc i la Llacuna del Poblenou,new,Flat,4,119,Yes,exterior, floor 3,630000
1849,Barcelona,Sant Andreu,new,Flat,4,91,Yes,exterior, floor 2,410000
1850,Barcelona,Sant Andreu,new,Flat,3,88,Yes,exterior, floor 1,395000
1851,Barcelona,Sant Andreu,new,Flat,3,87,Yes,exterior, floor 1,380000
1852,Barcelona,Sant Andreu,new,Flat,4,114,Yes,exterior, floor 2,490000
1853,Barcelona,Sant Andreu,new,Flat,4,109,Yes,exterior, floor 1,480000
1854,Barcelona,Sant Andreu,new,Flat,3,84,Yes,exterior, floor 1,380000
1855,Barcelona,Sant Andreu,new,Duplex,4,147,Yes,exterior,ground floor,520000
1856,Barcelona,Sant Andreu,new,Duplex,3,120,Yes,exterior,ground floor,385000
1857,Barcelona,Sant Andreu,new,Duplex,3,96,Yes,exterior,ground floor,360000
1858,Barcelona,Sant Andreu,new,Duplex,4,114,Yes,exterior,ground floor,375000
1859,Barcelona,Sant Andreu,new,Duplex,3,112,Yes,exterior,ground floor,420000
1860,Barcelona,Horta,new,Flat,1,55,Yes,exterior,ground floor,162000
1861,Barcelona,Sant Andreu,new,Flat,3,86,Yes,exterior, floor 4,445000
1862,Barcelona,Sant Andreu,new,Flat,3,86,Yes,exterior, floor 3,410000
1863,Barcelona,Sant Andreu,new,Flat,3,86,Yes,exterior, floor 2,405000
1864,Barcelona,Sant Andreu,new,Flat,3,86,Yes,exterior, floor 1,400000
1865,Barcelona,Sant Andreu,new,Flat,2,69,Yes,exterior, floor 4,385000
1866,Barcelona,Sant Andreu,new,Flat,2,69,Yes,exterior, floor 3,350000
1867,Barcelona,Sant Andreu,new,Flat,2,69,Yes,exterior, floor 2,345000
1868,Barcelona,Sant Andreu,new,Flat,2,69,Yes,exterior, floor 1,340000
1869,Barcelona,La Sagrada Família,new,Flat,3,148,Yes,exterior, floor 4,745000
1870,Barcelona,La Font d'En Fargues,new,Flat,3,112,Yes,exterior,ground floor,495000
1871,Barcelona,El Camp de l'Arpa del Clot,new,Duplex,3,104,Yes,exterior, floor 4,620000
1872,Barcelona,El Camp de l'Arpa del Clot,new,Duplex,3,104,Yes,exterior,ground floor,645000
1873,Barcelona,El Camp de l'Arpa del Clot,new,Flat,3,104,Yes,exterior, floor 1,429000
1874,Barcelona,El Camp de l'Arpa del Clot,new,Flat,3,91,Yes,exterior, floor 1,409000
1875,Barcelona,El Clot,new,Flat,3,95,Yes,exterior, floor 3,575000
1876,Barcelona,El Clot,new,Flat,3,95,Yes,exterior,ground floor,457000
1877,Barcelona,El Clot,new,Flat,2,83,Yes,exterior,ground floor,358000
1878,Barcelona,El Clot,new,Flat,2,82,Yes,exterior, floor 2,398000
1879,Barcelona,El Clot,new,Flat,3,91,Yes,exterior, floor 1,446000
1880,Barcelona,El Clot,new,Flat,3,91,Yes,exterior, floor 2,455000
1881,Barcelona,El Clot,new,Flat,2,81,Yes,exterior, floor 1,391000
1882,Barcelona,Sant Gervasi - Galvany,new,Flat,1,78,Yes,exterior, floor 2,495000
1883,Barcelona,La Font d'En Fargues,new,Flat,3,115,Yes,exterior, floor 2,450000
1884,Barcelona,El Gòtic,new,Penthouse,2,140,Yes,exterior, floor 5,650000
1885,Barcelona,El Gòtic,new,Flat,2,100,Yes,exterior, floor 4,450000
1886,Barcelona,El Gòtic,new,Flat,2,100,Yes,exterior, floor 3,450000
1887,Barcelona,El Poblenou,new,Flat,3,113,Yes,exterior, floor 3,750000
1888,Barcelona,El Poblenou,new,Flat,3,113,Yes,exterior, floor 2,750000
1889,Barcelona,El Poblenou,new,Flat,3,106,Yes,exterior, floor 1,690000
1890,Barcelona,La Teixonera,new,Flat,2,53,Yes,exterior, floor 1,252920
1891,Barcelona,Sants - Badal,new,Flat,2,72,Yes,exterior, floor 2,340000
1892,Barcelona,Sants - Badal,new,Flat,3,92,Yes,exterior, floor 2,435000
1893,Barcelona,Sants - Badal,new,Flat,3,107,Yes,exterior, floor 2,493718
1894,Barcelona,Navas,new,Flat,2,56,Yes,exterior, floor 4,282000
1895,Barcelona,Navas,new,Flat,2,56,Yes,exterior, floor 3,272000
1896,Barcelona,Navas,new,Flat,2,56,Yes,exterior, floor 4,286000
1897,Barcelona,Navas,new,Flat,2,56,Yes,exterior, floor 3,268000
1898,Barcelona,Les Tres Torres,new,Flat,2,145,Yes,exterior,ground floor,1210000
1899,Barcelona,Les Tres Torres,new,Flat,2,198,Yes,exterior, floor 1,1940000
1900,Barcelona,El Poblenou,new,Flat,3,92,Yes,exterior, floor 3,606000
1901,Barcelona,El Poblenou,new,Flat,2,92,Yes,exterior, floor 2,690000
1902,Barcelona,El Poblenou,new,Flat,2,63,Yes,exterior,ground floor,296000
1903,Barcelona,El Poblenou,new,Flat,2,88,Yes,exterior, floor 2,650000
1904,Barcelona,El Poblenou,new,Flat,2,76,Yes,exterior,ground floor,398000
1905,Barcelona,El Gu,new,Flat,2,61,Yes,exterior, floor 2,328000
1906,Barcelona,El Gu,new,Flat,2,61,Yes,exterior, floor 1,298000
1907,Barcelona,El Gu,new,Flat,3,85,Yes,exterior, floor 1,408000
1908,Barcelona,El Gu,new,Flat,2,58,Yes,exterior, floor 4,398000
1909,Barcelona,El Gu,new,Flat,2,61,Yes,exterior, floor 3,348000
1910,Barcelona,Vilapic,new,Flat,1,29,Yes,exterior,ground floor,118000
1911,Barcelona,El Carmel,new,Flat,2,75,Yes,exterior, floor 2,337000
1912,Barcelona,El Carmel,new,Flat,2,75,Yes,exterior, floor 1,335000
1913,Barcelona,El Carmel,new,Duplex,3,116,Yes,exterior,ground floor,395000
1914,Barcelona,La Mar,new,Flat,4,118,Yes,exterior, floor 1,502000
1915,Barcelona,Can Baró,new,Flat,2,74,Yes,exterior, floor 2,296500
1916,Barcelona,Can Baró,new,Duplex,4,230,Yes,exterior,ground floor,599000
1917,Barcelona,Can Baró,new,Flat,1,52,Yes,exterior, floor 1,201500
1918,Barcelona,Can Baró,new,Flat,1,62,Yes,exterior, floor 1,225500
1919,Barcelona,Can Baró,new,Flat,1,62,Yes,exterior, floor 2,235500
1920,Barcelona,Can Baró,new,Flat,1,52,Yes,exterior, floor 2,209500
1921,Barcelona,Provençals del Poblenou,new,Flat,2,69,Yes,exterior, floor 2,435000
1922,Barcelona,La Vila Olímpica del Poblenou,new,Duplex,2,110,Yes,exterior, floor 6,795000
1923,Barcelona,La Vila Olímpica del Poblenou,new,Flat,1,63,Yes,exterior,ground floor,356000
1924,Barcelona,Sants,new,Flat,2,76,Yes,exterior, floor 1,340000
1925,Barcelona,Vilapic,new,Flat,3,77,Yes,exterior,ground floor,268000
1926,Barcelona,Vilapic,new,Flat,3,87,Yes,exterior, floor 2,312000
1927,Barcelona,Vilapic,new,Flat,1,47,Yes,exterior,ground floor,156000
1928,Barcelona,Vilapic,new,Penthouse,3,73,Yes,exterior, floor 3,358000
1929,Barcelona,El Coll,new,Flat,3,72,Yes,exterior, floor 1,365000
1930,Barcelona,El Coll,new,Flat,4,103,Yes,exterior, floor 2,465000
1931,Barcelona,Vilapic,new,Flat,2,55,Yes,exterior, floor 3,267000
1932,Barcelona,Vilapic,new,Flat,2,61,Yes,exterior, floor 2,274000
1933,Barcelona,Vilapic,new,Flat,2,55,Yes,exterior, floor 2,260000
1934,Barcelona,Vilapic,new,Flat,2,74,Yes,exterior,ground floor,347000
1935,Barcelona,El Congrés i els Indians,new,Flat,3,90,Yes,exterior, floor 2,418000
1936,Barcelona,El Congrés i els Indians,new,Flat,2,143,Yes,exterior,ground floor,455000
1937,Barcelona,El Congrés i els Indians,new,Flat,3,98,Yes,exterior, floor 4,467000
1938,Barcelona,El Congrés i els Indians,new,Flat,3,94,Yes,exterior, floor 4,458000
1939,Barcelona,El Poblenou,new,Flat,4,115,Yes,exterior, floor 1,601500
1940,Barcelona,El Clot,new,Flat,2,70,Yes,exterior,ground floor,285000
1941,Barcelona,Sant Gervasi - Galvany,new,Flat,1,70,Yes,exterior,ground floor,295000
1942,Barcelona,Vila de Gràcia,new,Flat,2,90,Yes,exterior,ground floor,622250
1943,Barcelona,Vila de Gràcia,new,Flat,1,71,Yes,exterior,ground floor,523450
1944,Barcelona,Diagonal Mar i el Front Marítim del Poblenou,new,Flat,3,73,Yes,exterior, floor 5,462000
1945,Barcelona,El Gu,new,Duplex,4,187,Yes,exterior,ground floor,778000
1946,Barcelona,Les Corts,new,Flat,3,120,Yes,exterior, floor 1,820000
1947,Barcelona,El Camp d'En Grassot i Gràcia Nova,new,Flat,2,75,Yes,exterior, floor 2,425000
1948,Barcelona,El Camp d'En Grassot i Gràcia Nova,new,Flat,2,75,Yes,exterior, floor 4,450000
1949,Barcelona,El Camp d'En Grassot i Gràcia Nova,new,Flat,2,74,Yes,exterior, floor 4,445000
1950,Barcelona,El Camp d'En Grassot i Gràcia Nova,new,Flat,2,75,Yes,exterior, floor 3,440000
1951,Barcelona,El Poblenou,new,Flat,4,113,Yes,exterior, floor 1,705000
1952,Barcelona,El Gu,new,Duplex,2,62,Yes,exterior, floor 2,305000
1953,Barcelona,El Gu,new,Flat,1,45,Yes,exterior, floor 1,240000
1954,Barcelona,El Gu,new,Flat,1,45,Yes,exterior, floor 2,250000
1955,Barcelona,El Gu,new,Flat,2,63,Yes,exterior, floor 2,315000
1956,Barcelona,El Gu,new,Flat,2,63,Yes,exterior, floor 1,305000
1957,Barcelona,Sant Gervasi - Galvany,new,Flat,3,90,Yes,exterior, floor 1,650000
1958,Barcelona,Sant Gervasi - Galvany,new,Flat,3,130,Yes,exterior,ground floor,1125000
1959,Barcelona,Sant Gervasi - Galvany,new,Flat,4,146,Yes,exterior, floor 2,1195000
1960,Barcelona,Vila de Gràcia,new,Flat,3,92,Yes,exterior, floor 1,442000
1961,Barcelona,El Poblenou,new,Flat,2,63,Yes,exterior, floor 2,394000
1962,Barcelona,Diagonal Mar i el Front Marítim del Poblenou,new,Flat,2,70,Yes,exterior, floor 1,371000
1963,Barcelona,El Gòtic,new,Flat,2,79,Yes,exterior, floor 2,638000
1964,Barcelona,El Gòtic,new,Flat,2,69,Yes,exterior, floor 2,571000
1965,Barcelona,El Gòtic,new,Flat,2,79,Yes,exterior, floor 2,661000
1966,Barcelona,El Gòtic,new,Flat,2,59,Yes,exterior, floor 2,510000
1967,Barcelona,El Gòtic,new,Flat,3,88,Yes,exterior, floor 2,694000
1968,Barcelona,El Gòtic,new,Flat,2,79,Yes,exterior,mezzanine,483000
1969,Barcelona,El Gòtic,new,Flat,2,71,Yes,exterior,mezzanine,431000
1970,Barcelona,El Gòtic,new,Flat,2,82,Yes,exterior,mezzanine,498000
1971,Barcelona,El Gòtic,new,Flat,2,56,Yes,exterior,mezzanine,357000
1972,Barcelona,El Gòtic,new,Flat,2,90,Yes,exterior,mezzanine,533000
1973,Barcelona,Les Corts,new,Flat,2,72,Yes,exterior, floor 2,510000
1974,Barcelona,Sarrià,new,Flat,4,154,Yes,exterior, floor 1,1253000
1975,Barcelona,Sarrià,new,Flat,3,117,Yes,exterior, floor 1,978000
1976,Barcelona,Sarrià,new,Flat,2,86,Yes,exterior,ground floor,545000
1977,Barcelona,La Font d'En Fargues,new,Flat,2,68,Yes,exterior, floor 1,320000
1978,Barcelona,La Font d'En Fargues,new,Flat,4,130,Yes,exterior, floor 2,584000
1979,Barcelona,El Camp de l'Arpa del Clot,new,Duplex,3,102,Yes,exterior, floor 4,595000
1980,Barcelona,El Camp de l'Arpa del Clot,new,Flat,2,52,Yes,exterior, floor 1,305000
1981,Barcelona,El Camp de l'Arpa del Clot,new,Flat,2,52,Yes,exterior, floor 2,300000
1982,Barcelona,El Camp de l'Arpa del Clot,new,Flat,2,52,Yes,exterior, floor 3,305000
1983,Barcelona,El Camp de l'Arpa del Clot,new,Flat,2,52,Yes,exterior, floor 2,310000
1984,Barcelona,El Camp de l'Arpa del Clot,new,Flat,2,52,Yes,exterior, floor 3,315000
1985,Barcelona,El Camp de l'Arpa del Clot,new,Flat,2,52,Yes,exterior, floor 1,295000
1986,Barcelona,Les Corts,new,Flat,2,72,Yes,interior, floor 1,495000
1987,Barcelona,Les Corts,new,Duplex,3,125,Yes,interior,ground floor,795000
1988,Barcelona,La Nova Esquerra de l'Eixample,new,Flat,2,129,Yes,exterior,ground floor,758000
1989,Barcelona,Les Corts,new,Flat,4,127,Yes,exterior, floor 1,977500
1990,Barcelona,Les Corts,new,Flat,2,81,Yes,exterior,ground floor,634500
1991,Barcelona, Sant Pere - Santa Cater,new,Flat,1,47,Yes,exterior,ground floor,200000
1992,Barcelona, Sant Pere - Santa Cater,new,Flat,1,72,Yes,exterior,ground floor,300000
1993,Barcelona,El Parc i la Llacuna del Poblenou,new,Flat,1,81,Yes,exterior,ground floor,445500
1994,Barcelona,El Gu,new,Flat,2,58,Yes,exterior, floor 1,224000
1995,Barcelona,Les Corts,new,Flat,4,143,Yes,exterior, floor 3,995000
1996,Barcelona,La Nova Esquerra de l'Eixample,needs refurb,Flat,4,92,Yes,exterior, floor 3,460000
1997,Barcelona, La Font d'En Fargues,needs refurb,Terraced,6,174,No,exterior,Multiple,299000
1998,Barcelona,La Dreta de l'Eixample,needs refurb,Flat,5,183,Yes,exterior, floor 3,725000
1999,Barcelona,La Dreta de l'Eixample,needs refurb,Flat,6,183,Yes,exterior, floor 3,725000
2000,Barcelona,El Camp de l'Arpa del Clot,needs refurb,Flat,3,99,Yes,exterior, floor 4,340000
2001,Barcelona, La Dreta de l'Eixample,needs refurb,Flat,4,196,Yes,exterior, floor 1,595000
2002,Barcelona,Sant Gervasi - Galvany,needs refurb,Flat,5,210,Yes,exterior, floor 1,749000
2003,Barcelona,Les Corts,needs refurb,Flat,4,113,Yes,exterior, floor 3,475000
2004,Barcelona, La Dreta de l'Eixample,needs refurb,Flat,5,192,Yes,exterior, floor 1,990000
2005,Barcelona, La Dreta de l'Eixample,needs refurb,Penthouse,4,190,Yes,exterior, floor 7,1175000
2006,Barcelona,L'Antiga Esquerra de l'Eixample,needs refurb,Flat,3,85,Yes,interior,mezzanine,265000
2007,Barcelona, La Nova Esquerra de l'Eixample,needs refurb,Flat,3,92,Yes,exterior, floor 5,395000
2008,Barcelona, El Gòtic,needs refurb,Flat,5,175,Yes,exterior, floor 1,680000
2009,Barcelona, Sarrià,needs refurb,Flat,5,143,Yes,exterior, floor 1,638000
2010,Barcelona, Sant Gervasi - Galvany,needs refurb,Flat,4,139,Yes,exterior, floor 4,695000
2011,Barcelona,La Dreta de l'Eixample,needs refurb,Flat,4,110,No,exterior, floor 1,550000
2012,Barcelona, Sants,needs refurb,Flat,4,72,No,exterior, floor 1,229000
2013,Barcelona, Porta,needs refurb,Flat,3,71,Yes,exterior, floor 4,230000
2014,Barcelona,Sant Antoni,needs refurb,Flat,3,79,Yes,exterior, floor 5,345000
2015,Barcelona,La Sagrada Família,needs refurb,Flat,3,110,Yes,exterior,mezzanine,525000
2016,Barcelona,La Sagrada Família,needs refurb,Penthouse,2,83,Yes,exterior, floor 3,390000
2017,Barcelona,Sant Pere - Santa Cater,needs refurb,Flat,4,100,Yes,interior, floor 3,350000
2018,Barcelona, Sant Gervasi - Galvany,needs refurb,Penthouse,4,202,Yes,exterior, floor 8,950000
2019,Barcelona,Sant Gervasi - La Bonanova,needs refurb,Flat,5,247,Yes,exterior, floor 2,1250000
2020,Barcelona,L'Antiga Esquerra de l'Eixample,needs refurb,Flat,4,170,Yes,exterior, floor 3,730000
2021,Barcelona,Pedralbes,needs refurb,Flat,3,62,Yes,exterior, floor 6,385000
2022,Barcelona,Pedralbes,needs refurb,Flat,3,73,Yes,exterior, floor 8,430000
2023,Barcelona,La Dreta de l'Eixample,needs refurb,Flat,5,200,Yes,exterior, floor 4,1200000
2024,Barcelona,El Fort Pienc,needs refurb,Flat,6,145,Yes,exterior, floor 4,530000
2025,Barcelona, La Maternitat i Sant Ramon,needs refurb,Flat,4,80,Yes,exterior, floor 5,340000
2026,Barcelona, Pedralbes,needs refurb,Flat,5,297,Yes,exterior, floor 2,1550000
2027,Barcelona, Sarrià,needs refurb,House,4,262,No,exterior,Multiple,1350000
2028,Barcelona, Sant Gervasi - Galvany,needs refurb,Flat,3,124,Yes,exterior, floor 4,759000
2029,Barcelona, Horta,needs refurb,Detached,5,161,No,exterior,Multiple,490000
2030,Barcelona,El Clot,needs refurb,Flat,3,77,Yes,exterior, floor 4,255000
2031,Barcelona, Esp,needs refurb,Penthouse,4,130,Yes,exterior, floor 3,560000
2032,Barcelona,Vila de Gràcia,needs refurb,Flat,2,74,No,exterior, floor 1,325000
2033,Barcelona,El Poblenou,needs refurb,Detached,4,150,No,exterior,Multiple,360000
2034,Barcelona, calle de Grav,needs refurb,Flat,5,175,Yes,exterior, floor 1,725000
2035,Barcelona,La Dreta de l'Eixample,needs refurb,Flat,7,212,Yes,exterior, floor 2,1650000
2036,Barcelona, Sant Gervasi - Galvany,needs refurb,Flat,5,285,Yes,exterior, floor 2,1780000
2037,Barcelona, Sant Gervasi - La Bonanova,needs refurb,Flat,5,200,Yes,exterior, floor 6,895000
2038,Barcelona, Pedralbes,needs refurb,House,6,800,No,exterior,Multiple,6500000
2039,Barcelona, Pedralbes,needs refurb,House,10,790,No,exterior,Multiple,4600000
2040,Barcelona,Sant Pere - Santa Cater,needs refurb,Flat,5,140,Yes,exterior, floor 8,670000
2041,Barcelona,La Dreta de l'Eixample,needs refurb,Flat,6,155,Yes,exterior, floor 5,755000
2042,Barcelona,El Gu,needs refurb,Flat,3,81,No,exterior, floor 3,192000
2043,Barcelona, Provençals del Poblenou,needs refurb,Flat,4,79,Yes,exterior, floor 4,195000
2044,Barcelona, Les Tres Torres,needs refurb,Duplex,7,435,Yes,exterior, floor 4,1850000
2045,Barcelona,La Font d'En Fargues,needs refurb,Terraced,1,47,No,exterior,Multiple,185000
2046,Barcelona, El Putxet i el Farró,needs refurb,Flat,3,143,Yes,exterior, floor 4,730000
2047,Barcelona,Vila de Gràcia,needs refurb,Flat,3,72,No,exterior, floor 4,240000
2048,Barcelona,L'Antiga Esquerra de l'Eixample,needs refurb,Flat,3,97,Yes,exterior, floor 3,350000
2049,Barcelona,Vallcarca i els Penitents,needs refurb,Detached,7,391,No,exterior,Multiple,1050000
2050,Barcelona,Sant Andreu,needs refurb,Flat,3,64,Yes,exterior, floor 3,186000
2051,Barcelona, Sant Gervasi - Galvany,needs refurb,Flat,3,142,Yes,exterior, floor 5,800000
2052,Barcelona, Sant Gervasi - La Bonanova,needs refurb,Flat,3,118,Yes,exterior, floor 3,670000
2053,Barcelona,Vila de Gràcia,needs refurb,Flat,3,91,Yes,exterior, floor 5,389000
2054,Barcelona, calle de Pau Als,needs refurb,Flat,3,63,Yes,exterior, floor 2,230000
2055,Barcelona,El Camp d'En Grassot i Gràcia Nova,needs refurb,Penthouse,3,83,Yes,exterior, floor 4,420000
2056,Barcelona,Horta,needs refurb,Flat,5,192,Yes,exterior, floor 1,450000
2057,Barcelona,Pedralbes,needs refurb,Duplex,5,279,Yes,exterior, floor 2,1550000
2058,Barcelona,Sant Gervasi - La Bonanova,needs refurb,Penthouse,2,200,Yes,exterior, floor 7,1780000
2059,Barcelona,Vila de Gràcia,needs refurb,Flat,4,72,No,exterior, floor 2,225000
2060,Barcelona,Sants - Badal,needs refurb,Flat,3,61,Yes,exterior, floor 4,175000
2061,Barcelona, Pedralbes,needs refurb,House,5,660,No,exterior,Multiple,6900000
