,prices,address,description
437,"255,000€","Flat / Apartment in calle de Lepant, El Camp d'En Grassot i Gràcia Nova, Barcelona",4 bed 70 m² Floor 6 exterior with lift 
438,"201,700€","Flat / Apartment in calle dels Consorts Sans Bernet, 29, Horta, Barcelona",3 bed 69 m² Floor 3  without lift 
439,"435,000€","Penthouse in calle del Capità Arenas, Pedralbes, Barcelona",3 bed 74 m² Floor 9 interior with lift 
440,"619,000€","Flat / Apartment in calle d'Aragó, L'Antiga Esquerra de l'Eixample, Barcelona",5 bed 160 m² Floor 3 exterior with lift 
441,"300,000€","Flat / Apartment in calle de Sants, Sants, Barcelona",4 bed 86 m² Floor 3 exterior with lift 
442,"750,000€","Flat / Apartment in Rosari, Les Tres Torres, Barcelona",5 bed 168 m² Ground floor exterior with lift 
443,"798,000€","Flat / Apartment in calle del Rosselló, L'Antiga Esquerra de l'Eixample, Barcelona",4 bed 224 m² Floor 3 exterior with lift 
444,"520,000€","Flat / Apartment in paseo Manuel Girona, Pedralbes, Barcelona",3 bed 106 m² Floor 4 exterior with lift 
445,"235,000€","Flat / Apartment in calle del Marroc, Provençals del Poblenou, Barcelona",4 bed 110 m² Floor 5 exterior with lift 
446,"161,500€","Flat / Apartment in calle de Sas, El Bon Pastor, Barcelona",3 bed 74 m² Mezzanine exterior with lift 
447,"1,780,000€","Flat / Apartment in calle de les Escoles Pies, Sant Gervasi - Galvany, Barcelona",6 bed 285 m² Floor 2 exterior with lift 
448,"580,000€","Flat / Apartment in calle de Laforja, Sant Gervasi - Galvany, Barcelona",4 bed 130 m² Floor 1 exterior with lift 
449,"241,000€","Flat / Apartment in calle d'Àvila, El Parc i la Llacuna del Poblenou, Barcelona",4 bed 74 m² Floor 4 exterior with lift 
450,"365,000€","Flat / Apartment in Vallirana, El Putxet i el Farró, Barcelona",4 bed 98 m² Floor 4 exterior with lift 
451,"1,400,000€","Detached house in Passatge de Tona, Barcelona, Vallcarca i els Penitents, Barcelona",7 bed 611 m² 
452,"499,000€","Flat / Apartment in diputació, La Dreta de l'Eixample, Barcelona",5 bed 117 m² Mezzanine exterior with lift 
453,"285,000€","Flat / Apartment in avenida del Paralelo, El Poble Sec - Parc de Montjuïc, Barcelona",3 bed 92 m² Floor 4 exterior with lift 
454,"260,000€","Flat / Apartment in Gran Via de les Corts Catalanes, Sant Antoni, Barcelona",3 bed 88 m²  exterior with lift 
455,"400,000€","Duplex in calle de Ausias March, El Fort Pienc, Barcelona",2 bed 105 m² Ground floor exterior with lift 
456,"340,000€","Penthouse in Vilamari, La Nova Esquerra de l'Eixample, Barcelona",3 bed 70 m² Floor 8 interior with lift 
457,"199,000€","Flat / Apartment in El Camp de l'Arpa del Clot, Barcelona",3 bed 67 m² Floor 6 interior with lift 
458,"230,000€","Studio flat in calle de la Constitució, La Bordeta, Barcelona",90 m² Ground floor exterior without lift 
459,"978,000€","Flat / Apartment in Balmes, La Dreta de l'Eixample, Barcelona",10 bed 262 m² Floor 4 exterior with lift 
460,"240,000€","Flat / Apartment in travesía de les Corts, La Maternitat i Sant Ramon, Barcelona",3 bed 80 m² Floor 5 exterior with lift 
461,"115,000€","Studio flat in calle de Sardenya, El Camp d'En Grassot i Gràcia Nova, Barcelona",36 m² Ground floor interior with lift 
462,"315,000€","Flat / Apartment in calle de Fluvià, Diagonal Mar i el Front Marítim del Poblenou, Barcelona",3 bed 90 m² Floor 4 exterior with lift 
463,"380,000€","Flat / Apartment in paral.lel, El Poble Sec - Parc de Montjuïc, Barcelona",3 bed 67 m² Floor 8 exterior with lift 
464,"295,000€","Flat / Apartment in Madrid, Sants - Badal, Barcelona",4 bed 77 m² Floor 5 exterior with lift 
465,"435,000€","Penthouse in calle del Capità Arenas, Pedralbes, Barcelona",3 bed 73 m² Floor 9 exterior with lift 
466,"395,000€","Studio flat in calle del Capità Arenas, Pedralbes, Barcelona",57 m² Floor 7 exterior with lift 
467,"928,800€","Flat / Apartment in paseo de Manuel Girona, Pedralbes, Barcelona",6 bed 181 m² Floor 4 exterior with lift 
468,"1,150,000€","Penthouse in La Sagrada Família, Barcelona",5 bed 250 m² Floor 8 exterior with lift 
469,"450,000€","Flat / Apartment in L'Antiga Esquerra de l'Eixample, Barcelona",3 bed 79 m² Floor 3 exterior with lift 
470,"450,000€","Flat / Apartment in L'Antiga Esquerra de l'Eixample, Barcelona",2 bed 77 m² Floor 1 interior with lift 
471,"450,000€","Studio flat in calle del Capità Arenas, Pedralbes, Barcelona",62 m² Floor 5 exterior with lift 
472,"430,000€","Penthouse in calle del Capità Arenas, Pedralbes, Barcelona",3 bed 73 m² Floor 8 exterior with lift 
473,"355,000€","Studio flat in calle del Capità Arenas, Pedralbes, Barcelona",73 m² Floor 1 exterior with lift 
474,"270,000€","Flat / Apartment in vila i vila, El Poble Sec - Parc de Montjuïc, Barcelona",4 bed 83 m² Floor 1 exterior with lift 
475,"440,000€","Flat / Apartment in L'Antiga Esquerra de l'Eixample, Barcelona",3 bed 79 m² Floor 1 interior with lift 
476,"595,000€","Flat / Apartment in calle de Còrsega, La Dreta de l'Eixample, Barcelona",4 bed 196 m² Floor 1 exterior with lift 
477,"240,000€","Penthouse in La Sagrada Família, Barcelona",2 bed 88 m² Floor 3 exterior with lift 
478,"248,000€","Flat / Apartment in calle de l'Hostal d'en Sol, 7, El Gòtic, Barcelona",3 bed 82 m² Floor 3 exterior without lift 
479,"340,000€","Flat / Apartment in Sant Antoni, Barcelona",4 bed 98 m² Floor 1 exterior with lift 
480,"152,000€","Flat / Apartment in Poble sec-parc de montjuic, El Poble Sec - Parc de Montjuïc, Barcelona",3 bed 68 m² Floor 3 exterior without lift 
481,"585,000€","Flat / Apartment in La Sagrada Família, Barcelona",3 bed 125 m² Floor 4  with lift 
482,"238,000€","Flat / Apartment in Vila de Gràcia, Barcelona",2 bed 46 m² Ground floor  with lift 
483,"358,000€","Flat / Apartment in El Raval, Barcelona",5 bed 100 m² Floor 4  with lift 
484,"260,000€","Duplex in calle de la Muntanya, El Camp de l'Arpa del Clot, Barcelona",2 bed 50 m² Floor 2 exterior without lift 
485,"275,000€","Flat / Apartment in avenida Diagonal, Provençals del Poblenou, Barcelona",4 bed 125 m² Floor 4  with lift 
486,"49,000€","Flat / Apartment in Romani, 12, Les Roquetes, Barcelona",1 bed 41 m² Basement interior without lift 
487,"189,000€","Penthouse in Porta, Barcelona",3 bed 65 m² Floor 4  with lift 
488,"690,000€","Flat / Apartment in L'Antiga Esquerra de l'Eixample, Barcelona",6 bed 165 m² Floor 3  with lift 
489,"214,900€","Flat / Apartment in calle de la Corunya, El Camp de l'Arpa del Clot, Barcelona",3 bed 66 m² Floor 6 exterior with lift 
490,"490,000€","Flat / Apartment in Gran Via Corts Catalanes, La Nova Esquerra de l'Eixample, Barcelona",4 bed 134 m² Floor 5 exterior with lift 
491,"179,000€","Flat / Apartment in calle de Ricart, El Poble Sec - Parc de Montjuïc, Barcelona",3 bed 68 m² Floor 1 exterior with lift 
492,"195,000€","Flat / Apartment in La Marina del Port, Barcelona",3 bed 75 m² Floor 5 exterior with lift 
493,"560,000€","Flat / Apartment in Sarrià, Barcelona",4 bed 118 m² Floor 3 exterior with lift 
494,"183,000€","Flat / Apartment in CANTABRIA, La Verneda i la Pau, Barcelona",4 bed 75 m² Floor 1 exterior with lift 
495,"260,000€","Flat / Apartment in meridiana, La Sagrera, Barcelona",4 bed 89 m² Floor 2 exterior with lift 
496,"160,000€","Flat / Apartment in La Prosperitat, Barcelona",4 bed 90 m² Floor 1  without lift 
497,"390,000€","Duplex in calle d'Aragó-sagrada familia, NN, La Sagrada Família, Barcelona",4 bed 350 m² Ground floor exterior without lift 
498,"1,190,000€","Flat / Apartment in calle de la Portaferrissa, El Gòtic, Barcelona",4 bed 240 m² Floor 1 exterior with lift 
499,"399,000€","Penthouse in El Camp d'En Grassot i Gràcia Nova, Barcelona",3 bed 84 m² Floor 5 exterior with lift 
500,"590,000€","Flat / Apartment in Pedralbes, Barcelona",5 bed 148 m² Floor 5 exterior with lift 
501,"278,000€","Flat / Apartment in Gran Via de les Corts Catalanes, Sant Martí de Provençals, Barcelona",4 bed 93 m² Floor 8 exterior with lift 
502,"580,000€","Flat / Apartment in Sant Antoni, Barcelona",5 bed 188 m² Floor 1 exterior with lift 
503,"230,000€","Flat / Apartment in calle de Provença, 596, El Camp de l'Arpa del Clot, Barcelona",3 bed 70 m² Floor 3 exterior with lift 
504,"480,000€","Flat / Apartment in avenida de la República Argentina, El Putxet i el Farró, Barcelona",5 bed 126 m² Mezzanine exterior with lift 
505,"177,000€","Flat / Apartment in Burgos, Sants, Barcelona",3 bed 78 m² Floor 2 exterior without lift 
506,"150,000€","Flat / Apartment in El Poble Sec - Parc de Montjuïc, Barcelona",2 bed 51 m² Floor 3 exterior without lift 
507,"200,000€","Flat / Apartment in calle de la Mare de Déu de Port, La Marina del Port, Barcelona",3 bed 86 m² Mezzanine exterior with lift 
508,"435,000€","Penthouse in Pedralbes, Barcelona",3 bed 69 m² Floor 9 exterior with lift 
509,"198,000€","Flat / Apartment in El Camp d'En Grassot i Gràcia Nova, Barcelona",2 bed 59 m² Floor 1 exterior with lift 
510,"540,000€","Flat / Apartment in Sants, Barcelona",5 bed 110 m² Floor 7 exterior with lift 
511,"430,000€","Penthouse in Pedralbes, Barcelona",3 bed 69 m² Floor 8 exterior with lift 
512,"415,000€","Flat / Apartment in CAPITA ARENAS, Pedralbes, Barcelona",3 bed 70 m² Floor 5 exterior with lift 
513,"375,000€","Flat / Apartment in calle del Capità Arenas, Sarrià, Barcelona",3 bed 73 m² Floor 3 exterior with lift 
514,"280,000€","Flat / Apartment in calle de Viladomat, Sant Antoni, Barcelona",3 bed 84 m² Floor 3 exterior with lift 
515,"480,000€","Flat / Apartment in calle de Aragón, L'Antiga Esquerra de l'Eixample, Barcelona",4 bed 130 m² Floor 6 exterior with lift 
516,"455,000€","Flat / Apartment in avenida de Josep Tarradellas, L'Antiga Esquerra de l'Eixample, Barcelona",2 bed 80 m² Floor 5 exterior with lift 
517,"790,000€","Flat / Apartment in calle de la Nena Casas, Les Tres Torres, Barcelona",4 bed 140 m² Floor 1 exterior with lift 
518,"210,000€","Flat / Apartment in calle de la Diputació, El Fort Pienc, Barcelona",4 bed 60 m² Floor 1 interior with lift 
519,"340,000€","Flat / Apartment in via Augusta, 122, Sant Gervasi - Galvany, Barcelona",2 bed 95 m² Floor 3 exterior with lift 
520,"169,900€","Flat / Apartment in calle de Cantàbria, Sant Martí de Provençals, Barcelona",3 bed 76 m² Floor 5 exterior with lift 
521,"450,000€","Flat / Apartment in RAMBLA, 63, El Raval, Barcelona",3 bed 130 m² Floor 2 exterior without lift 
522,"690,000€","Penthouse in calle de la Marina, El Fort Pienc, Barcelona",5 bed 164 m² Floor 8 exterior with lift 
523,"395,000€","Flat / Apartment in calle del Capità Arenas, Pedralbes, Barcelona",3 bed 65 m² Floor 7 exterior with lift 
524,"325,000€","Flat / Apartment in avenida de Gaudí, La Sagrada Família, Barcelona",4 bed 80 m² Floor 1 exterior with lift 
525,"790,000€","Flat / Apartment in Sant Gervasi - Galvany, Barcelona",5 bed 145 m² Floor 3 exterior with lift 
526,"790,000€","Flat / Apartment in Les Tres Torres, Barcelona",5 bed 145 m² Floor 3 exterior with lift 
527,"189,000€","Flat / Apartment in Porta, Barcelona",3 bed 55 m² Floor 4 exterior with lift 
528,"460,000€","Flat / Apartment in calle de Còrsega, La Sagrada Família, Barcelona",5 bed 113 m² Floor 5 exterior with lift 
529,"385,000€","Flat / Apartment in calle de Còrsega, La Sagrada Família, Barcelona",4 bed 89 m² Floor 7 exterior with lift 
530,"184,000€","Flat / Apartment in AURORA, El Raval, Barcelona",3 bed 50 m² Floor 1 exterior without lift 
531,"174,000€","Flat / Apartment in calle de la Creu Coberta, 126, Hostafrancs, Barcelona",2 bed 72 m² Floor 1 exterior without lift 
532,"419,000€","Flat / Apartment in calle de la Marina, La Sagrada Família, Barcelona",3 bed 96 m² Floor 4 exterior with lift 
533,"419,000€","Flat / Apartment in calle de la Marina, La Sagrada Família, Barcelona",3 bed 96 m² Floor 4 exterior with lift 
534,"228,000€","Flat / Apartment in calle de Reig i Bonet, 3, Vila de Gràcia, Barcelona",3 bed 52 m² Floor 3 exterior without lift 
535,"410,000€","Flat / Apartment in calle de Bailèn, La Dreta de l'Eixample, Barcelona",3 bed 95 m² Floor 1 interior with lift 
536,"680,000€","Flat / Apartment in calle Bailen, NN, La Dreta de l'Eixample, Barcelona",7 bed 200 m² Floor 1 exterior with lift 
537,"199,000€","Flat / Apartment in Sant Andreu, Barcelona",3 bed 66 m² Floor 3  with lift 
538,"150,000€","Flat / Apartment in calle de Sant Pau, El Raval, Barcelona",1 bed 40 m² Floor 2  without lift 
539,"365,000€","Semi-detached house in calle de la Guarderia, Sarrià, Barcelona",3 bed 77 m² 
540,"118,000€","Flat / Apartment in calle d'Antonio Machado, Canyelles, Barcelona",1 bed 51 m² Ground floor exterior with lift 
541,"315,000€","Flat / Apartment in travesía de Dalt, La Salut, Barcelona",4 bed 89 m² Floor 8 exterior with lift 
542,"315,000€","Flat / Apartment in travesía de Dalt, La Salut, Barcelona",4 bed 89 m² Floor 8 exterior with lift 
543,"210,000€","Flat / Apartment in calle de Caballero, Les Corts, Barcelona",2 bed 49 m² Floor 2 exterior with lift 
544,"49,000€","Flat / Apartment in calle poeta masiferm, 17, La Prosperitat, Barcelona",2 bed 53 m² Ground floor exterior without lift 
545,"215,000€","Flat / Apartment in Pl Llana, Sant Pere - Santa Caterina i la Ribera, Barcelona",2 bed 55 m² Floor 3 exterior without lift 
546,"224,000€","Flat / Apartment in MINERIA, La Marina del Port, Barcelona",3 bed 77 m² Floor 5 exterior with lift 
547,"349,000€","Flat / Apartment in plaza de la Llibertat, Vila de Gràcia, Barcelona",2 bed 74 m² Floor 1 exterior without lift 
548,"360,000€","Flat / Apartment in calle del Capità Arenas, Pedralbes, Barcelona",3 bed 70 m² Floor 3 exterior with lift 
549,"490,000€","Detached house in Passatge de Marí, Horta, Barcelona",5 bed 161 m² 
550,"229,000€","Flat / Apartment in calle del Turó de la Trinitat, La Trinitat Vella, Barcelona",3 bed 175 m² Floor 1 exterior without lift 
551,"280,000€","Flat / Apartment in avenida PARAL-LEL, El Poble Sec - Parc de Montjuïc, Barcelona",4 bed 95 m² Floor 4 interior with lift 
552,"180,000€","Flat / Apartment in biscaia, 365, Navas, Barcelona",3 bed 65 m² Floor 4 exterior with lift 
553,"250,000€","Flat / Apartment in Sant Pere - Santa Caterina i la Ribera, Barcelona",1 bed 77 m² Floor 1 exterior without lift 
554,"435,000€","Penthouse in calle del Capità Arenas, Pedralbes, Barcelona",3 bed 74 m² Floor 8 exterior with lift 
555,"1,850,000€","Duplex in Rosales, Les Tres Torres, Barcelona",7 bed 387 m² Floor 4 exterior with lift 
556,"395,000€","Flat / Apartment in Numancia, Les Corts, Barcelona",3 bed 70 m² Floor 3 exterior with lift 
557,"695,000€","Terraced house in Passatge Joan Casas, La Sagrada Família, Barcelona",5 bed 172 m² 
558,"530,000€","Flat / Apartment in Sarria, L'Antiga Esquerra de l'Eixample, Barcelona",4 bed 159 m² Floor 1 exterior with lift 
559,"575,000€","Flat / Apartment in calle de Guillem Tell, El Putxet i el Farró, Barcelona",4 bed 152 m² Floor 1 exterior with lift 
560,"1,190,000€","Flat / Apartment in Balmes, Sant Gervasi - Galvany, Barcelona",5 bed 291 m² Floor 2 exterior with lift 
561,"260,000€","Flat / Apartment in calle de Menorca, Sant Martí de Provençals, Barcelona",3 bed 83 m² Floor 3  with lift 
562,"619,000€","Flat / Apartment in via Laietana, El Gòtic, Barcelona",3 bed 131 m² Floor 6 exterior with lift 
563,"620,000€","Flat / Apartment in calle del Rosselló, La Dreta de l'Eixample, Barcelona",5 bed 140 m² Floor 4 exterior with lift 
564,"195,000€","Flat / Apartment in El Besòs, Barcelona",4 bed 79 m² Floor 4 exterior with lift 
565,"315,000€","Flat / Apartment in La Marina del Port, Barcelona",4 bed 131 m² Floor 1 exterior with lift 
566,"185,000€","Flat / Apartment in calle del Clot, El Clot, Barcelona",2 bed 78 m² Floor 3 exterior without lift 
567,"195,000€","Flat / Apartment in calle de Gomis, Vallcarca i els Penitents, Barcelona",2 bed 108 m² Ground floor interior with lift 
568,"370,000€","Flat / Apartment in calle de Pi i Margall, El Camp d'En Grassot i Gràcia Nova, Barcelona",4 bed 93 m² Floor 2 exterior with lift 
569,"275,000€","Flat / Apartment in avenida de Madrid, 142, Sants, Barcelona",3 bed 85 m² Floor 4 exterior with lift 
570,"1,250,000€","Flat / Apartment in Les Tres Torres, Barcelona",5 bed 247 m² Floor 2 exterior with lift 
571,"175,000€","Flat / Apartment in calle del Carme, El Raval, Barcelona",2 bed 71 m² Floor 3 exterior without lift 
572,"350,000€","Flat / Apartment in calle de Cabanes, 52, El Poble Sec - Parc de Montjuïc, Barcelona",5 bed 110 m² Floor 3 exterior with lift 
573,"415,000€","Flat / Apartment in Sant Gervasi - Galvany, Barcelona",4 bed 90 m² Floor 3 exterior with lift 
574,"415,000€","Flat / Apartment in Sant Gervasi - Galvany, Barcelona",4 bed 90 m² Floor 3 exterior with lift 
575,"415,000€","Flat / Apartment in El Putxet i el Farró, Barcelona",4 bed 90 m² Floor 3 exterior with lift 
576,"210,000€","Flat / Apartment in calle de la Blanqueria, Sant Pere - Santa Caterina i la Ribera, Barcelona",3 bed 80 m² Floor 2 interior 
577,"315,000€","Flat / Apartment in Sant Gervasi - Galvany, Barcelona",2 bed 60 m² Floor 3 exterior with lift 
578,"315,000€","Flat / Apartment in Les Tres Torres, Barcelona",2 bed 60 m² Floor 3 exterior with lift 
579,"315,000€","Flat / Apartment in Sant Gervasi - La Bonanova, Barcelona",2 bed 60 m² Floor 3 exterior with lift 
580,"420,000€","Flat / Apartment in paseo de Pujades, El Parc i la Llacuna del Poblenou, Barcelona",4 bed 100 m² Floor 2 exterior with lift 
581,"395,000€","Flat / Apartment in El Putxet i el Farró, Barcelona",4 bed 100 m² Floor 4 exterior with lift 
582,"395,000€","Flat / Apartment in Sant Gervasi - Galvany, Barcelona",4 bed 100 m² Floor 4 exterior with lift 
583,"95,000€","Flat / Apartment in calle de Sant Frederic, Sants - Badal, Barcelona",4 bed 73 m² Ground floor interior without lift 
584,"1,150,000€","House in Sarrià, Barcelona",5 bed 500 m² 
585,"360,000€","Flat / Apartment in Les Corts, Barcelona",3 bed 87 m² Floor 1 exterior with lift 
586,"1,350,000€","Flat / Apartment in Sarrià, Barcelona",6 bed 339 m² Floor 1 exterior with lift 
587,"2,450,000€","Detached house in Sant Gervasi - La Bonanova, Barcelona",10 bed 327 m² 
588,"699,000€","Flat / Apartment in ronda de Sant Pere, La Dreta de l'Eixample, Barcelona",5 bed 183 m² Floor 4 exterior with lift 
589,"189,000€","Flat / Apartment in Passatge de Porta, Porta, Barcelona",3 bed 65 m²  exterior with lift 
590,"1,350,000€","Flat / Apartment in Les Tres Torres, Barcelona",4 bed 225 m² Floor 7 exterior with lift 
591,"285,000€","Flat / Apartment in MONTSERRAT DE CASANOVAS, La Font d'En Fargues, Barcelona",3 bed 88 m² Floor 3 exterior with lift 
592,"460,000€","Penthouse in Sant Gervasi - Galvany, Barcelona",1 bed 83 m² Floor 5 exterior with lift 
593,"1,380,000€","Flat / Apartment in Les Tres Torres, Barcelona",6 bed 338 m² Floor 5 exterior with lift 
594,"1,100,000€","Duplex in La Dreta de l'Eixample, Barcelona",5 bed 250 m² Floor 1 exterior with lift 
595,"460,000€","Penthouse in Sarrià, Barcelona",4 bed 93 m² Floor 6 exterior with lift 
596,"1,880,000€","Flat / Apartment in Les Tres Torres, Barcelona",5 bed 372 m² Floor 4 exterior with lift 
597,"325,000€","Flat / Apartment in El Gòtic, Barcelona",3 bed 76 m² Floor 4 exterior without lift 
598,"165,000€","Flat / Apartment in rambla de Guipúscoa, NN, La Verneda i la Pau, Barcelona",3 bed 72 m² Floor 2 exterior with lift 
599,"290,000€","Flat / Apartment in El Parc i la Llacuna del Poblenou, Barcelona",4 bed 70 m² Floor 3 exterior with lift 
600,"185,000€","Flat / Apartment in Aurora, 12, El Raval, Barcelona",2 bed 65 m² Floor 5 interior without lift 
601,"650,000€","Penthouse in La Dreta de l'Eixample, Barcelona",2 bed 135 m² Floor 9 exterior with lift 
602,"190,000€","Flat / Apartment in eric granados, NN, L'Antiga Esquerra de l'Eixample, Barcelona",2 bed 70 m² Mezzanine interior with lift 
603,"280,000€","Flat / Apartment in El Baix Guinardó, Barcelona",3 bed 89 m² Floor 2 interior with lift 
604,"330,000€","Flat / Apartment in calle de Sardenya, El Camp d'En Grassot i Gràcia Nova, Barcelona",5 bed 132 m² Ground floor exterior with lift 
605,"699,000€","Flat / Apartment in La Dreta de l'Eixample, Barcelona",5 bed 183 m² Floor 4  with lift 
606,"520,000€","Flat / Apartment in calle San Elías, Sant Gervasi - Galvany, Barcelona",4 bed 144 m² Floor 2 exterior with lift 
607,"980,000€","Flat / Apartment in calle de Ferran Valls i Taberner, Sant Gervasi - Galvany, Barcelona",4 bed 160 m² Floor 2 exterior with lift 
608,"410,000€","Flat / Apartment in El Putxet i el Farró, Barcelona",5 bed 150 m² Floor 1  with lift 
609,"380,000€","Flat / Apartment in calle Giriti, 5, Sant Pere - Santa Caterina i la Ribera, Barcelona",2 bed 70 m² Floor 2 exterior with lift 
610,"980,000€","Flat / Apartment in calle de Ferran Valls i Taberner, Sant Gervasi - Galvany, Barcelona",4 bed 160 m² Floor 2 exterior with lift 
611,"245,000€","Penthouse in calle del Capità Arenas, 27, Pedralbes, Barcelona",29 m² Floor 9 exterior with lift 
612,"245,000€","Flat / Apartment in El Poble Sec - Parc de Montjuïc, Barcelona",3 bed 82 m² Floor 2  without lift 
613,"335,000€","Flat / Apartment in calle de Villarroel, L'Antiga Esquerra de l'Eixample, Barcelona",3 bed 76 m² Floor 7 exterior with lift 
614,"1,070,000€","Penthouse in El Putxet i el Farró, Barcelona",4 bed 183 m² Floor 7 exterior with lift 
615,"230,000€","Flat / Apartment in calle de Can Ros, El Congrés i els Indians, Barcelona",3 bed 88 m² Floor 3 exterior with lift 
616,"198,000€","Flat / Apartment in Passatge de Porta, Porta, Barcelona",3 bed 68 m² Floor 5 exterior with lift 
617,"245,000€","Flat / Apartment in Clot, El Clot, Barcelona",3 bed 60 m² Floor 5 interior with lift 
618,"650,000€","Flat / Apartment in calle de Muntaner, Sant Gervasi - La Bonanova, Barcelona",4 bed 165 m² Floor 2 exterior with lift 
619,"219,000€","Flat / Apartment in de londres, La Nova Esquerra de l'Eixample, Barcelona",3 bed 67 m² Floor 3 exterior without lift 
620,"210,000€","Flat / Apartment in calle de Verdi, Vallcarca i els Penitents, Barcelona",1 bed 62 m² Ground floor exterior without lift 
621,"198,000€","Flat / Apartment in El Raval, Barcelona",2 bed 63 m² Floor 4 exterior without lift 
622,"1,250,000€","Flat / Apartment in calle dels Cavallers, Pedralbes, Barcelona",4 bed 170 m² Floor 5 exterior with lift 
623,"195,000€","Flat / Apartment in Sant Andreu, Barcelona",3 bed 66 m² Floor 1 exterior without lift 
624,"195,000€","Flat / Apartment in calle dels Enamorats, El Camp de l'Arpa del Clot, Barcelona",4 bed 67 m² Floor 2 exterior without lift 
625,"390,000€","Flat / Apartment in trafalgar, 15, La Dreta de l'Eixample, Barcelona",4 bed 93 m² Floor 2 exterior with lift 
626,"135,000€","Flat / Apartment in calle dels Magatzems, La Barceloneta, Barcelona",1 bed 36 m² Floor 3 exterior without lift 
627,"190,000€","Flat / Apartment in calle del Santuari, El Coll, Barcelona",4 bed 68 m² Floor 1 exterior without lift 
628,"320,000€","Flat / Apartment in calle de Sicília, 242, El Fort Pienc, Barcelona",4 bed 104 m² Floor 4  with lift 
629,"415,000€","Flat / Apartment in calle del Capità Arenas, Pedralbes, Barcelona",3 bed 63 m² Floor 6 exterior with lift 
630,"360,000€","Flat / Apartment in calle de Trajà, La Font de la Guatlla, Barcelona",3 bed 76 m² Floor 6 exterior with lift 
631,"210,000€","Flat / Apartment in calle Cid, El Raval, Barcelona",3 bed 66 m² Mezzanine exterior with lift 
632,"210,000€","Flat / Apartment in calle del Dos de Maig, La Sagrada Família, Barcelona",3 bed 50 m² Floor 4 interior with lift 
633,"195,000€","Flat / Apartment in calle Industria, El Camp de l'Arpa del Clot, Barcelona",3 bed 75 m² Floor 2 exterior with lift 
634,"480,000€","Flat / Apartment in calle Gíriti, Sant Pere - Santa Caterina i la Ribera, Barcelona",2 bed 89 m² Floor 2 exterior with lift 
635,"379,000€","Flat / Apartment in calle de Sant Antoni Maria Claret, La Sagrada Família, Barcelona",3 bed 85 m² Floor 1 exterior with lift 
636,"640,000€","Flat / Apartment in Balmes, Sant Gervasi - Galvany, Barcelona",5 bed 168 m² Floor 2 exterior with lift 
637,"419,000€","Flat / Apartment in calle de N'Agla, El Gòtic, Barcelona",4 bed 129 m² Floor 1 exterior with lift 
638,"255,000€","Flat / Apartment in calle lepanto-corcega, La Sagrada Família, Barcelona",4 bed 79 m² Floor 6 exterior with lift 
639,"699,000€","Flat / Apartment in ronda SANT PERE, La Dreta de l'Eixample, Barcelona",5 bed 183 m² Floor 4 exterior with lift 
640,"1,100,000€","Flat / Apartment in BALMES, 454, El Putxet i el Farró, Barcelona",6 bed 258 m² Floor 3 exterior with lift 
641,"280,000€","Flat / Apartment in calle del Sant Crist, Sants, Barcelona",1 bed 68 m² Floor 3 exterior without lift 
642,"112,000€","Flat / Apartment in calle de Sant Pacià, El Raval, Barcelona",1 bed 42 m² Floor 2 interior without lift 
643,"189,000€","Flat / Apartment in riera de la Horta, El Congrés i els Indians, Barcelona",3 bed 59 m² Floor 4 exterior with lift 
644,"540,000€","Flat / Apartment in La Sagrada Família, Barcelona",5 bed 150 m² Floor 5 exterior with lift 
645,"550,000€","Flat / Apartment in calle de la Diputació, L'Antiga Esquerra de l'Eixample, Barcelona",4 bed 115 m² Mezzanine exterior with lift 
646,"185,000€","Flat / Apartment in calle de Bailèn, El Camp d'En Grassot i Gràcia Nova, Barcelona",2 bed 85 m² Ground floor interior without lift 
647,"325,000€","Flat / Apartment in avenida de Gaudí, La Sagrada Família, Barcelona",4 bed 75 m² Floor 2 exterior with lift 
648,"900,000€","Flat / Apartment in calle de Calvet, Sant Gervasi - Galvany, Barcelona",2 bed 150 m² Mezzanine exterior without lift 
649,"186,000€","Flat / Apartment in avenida Meridiana, Sant Andreu, Barcelona",3 bed 69 m² Floor 3  with lift 
650,"480,000€","Flat / Apartment in d'en Groc, El Gòtic, Barcelona",4 bed 137 m² Floor 1 exterior with lift 
651,"380,000€","Flat / Apartment in calle Gíriti, Sant Pere - Santa Caterina i la Ribera, Barcelona",2 bed 70 m² Floor 2 exterior with lift 
652,"419,000€","Flat / Apartment in calle de la Marina, La Sagrada Família, Barcelona",3 bed 96 m² Floor 4 exterior with lift 
653,"928,800€","Flat / Apartment in paseo de Manuel Girona, 56, Pedralbes, Barcelona",6 bed 159 m² Floor 5 exterior with lift 
654,"450,000€","Flat / Apartment in Gran Via de les Corts Catalanes, El Fort Pienc, Barcelona",5 bed 135 m² Floor 2 exterior with lift 
655,"210,000€","Flat / Apartment in calle de Ferrán, El Gòtic, Barcelona",1 bed 50 m² Floor 1 interior without lift 
656,"419,000€","Flat / Apartment in calle de la Marina, La Sagrada Família, Barcelona",3 bed 96 m² Floor 5 exterior with lift 
657,"340,000€","Flat / Apartment in calle de Floridablanca, Sant Antoni, Barcelona",4 bed 100 m² Floor 1 interior with lift 
658,"275,000€","Flat / Apartment in Gran Via de les Corts Catalanes, El Fort Pienc, Barcelona",3 bed 89 m² Floor 2 exterior with lift 
